document_id,employee_id,document_type,document_status,received_date,effective_date,expiration_date,last_updated_date
DOC-01529,EMP-0712,Offer Letter,Complete,2020-07-07,2020-07-09,,2024-06-19
DOC-01530,EMP-0712,I-9,Complete,2020-07-12,2020-07-09,,2025-03-19
DOC-01531,EMP-0713,Offer Letter,Complete,2019-02-22,2019-02-27,,2019-05-29
DOC-01532,EMP-0713,I-9,Complete,2019-02-28,2019-02-27,,2023-05-16
DOC-01533,EMP-0714,Offer Letter,Complete,2026-02-04,2026-02-10,,2026-03-27
DOC-01534,EMP-0714,I-9,Complete,2026-02-10,2026-02-10,,2026-06-15
DOC-01535,EMP-0715,Offer Letter,Complete,2016-03-21,2016-03-26,,2022-03-17
DOC-01536,EMP-0715,I-9,Complete,2016-03-29,2016-03-26,,2020-11-06
DOC-01537,EMP-0716,Offer Letter,Complete,2024-07-07,2024-07-16,,2025-10-22
DOC-01538,EMP-0716,I-9,Complete,2024-07-16,2024-07-16,,2024-07-30
DOC-01539,EMP-0716,Offboarding Form,Complete,2026-04-22,2026-04-22,,2026-08-29
DOC-01540,EMP-0717,Offer Letter,Complete,2023-08-09,2023-08-19,,2023-12-02
DOC-01541,EMP-0717,I-9,Complete,2023-08-20,2023-08-19,,2026-04-21
DOC-01542,EMP-0718,Offer Letter,Complete,2020-12-07,2020-12-12,,2021-08-14
DOC-01543,EMP-0718,I-9,Complete,2020-12-12,2020-12-12,,2025-09-10
DOC-01544,EMP-0719,Offer Letter,Complete,2020-02-18,2020-02-21,,2022-06-17
DOC-01545,EMP-0719,I-9,Complete,2020-02-23,2020-02-21,,2025-10-20
DOC-01546,EMP-0720,Offer Letter,Complete,2024-06-15,2024-06-21,,2024-12-09
DOC-01547,EMP-0720,I-9,Complete,2024-06-22,2024-06-21,,2025-05-22
DOC-01548,EMP-0721,Offer Letter,Complete,2022-12-10,2022-12-13,,2026-02-08
DOC-01549,EMP-0721,I-9,Complete,2022-12-16,2022-12-13,,2024-12-06
DOC-01550,EMP-0722,Offer Letter,Complete,2021-06-20,2021-06-21,,2024-07-09
DOC-01551,EMP-0722,I-9,Complete,2021-06-24,2021-06-21,,2025-01-28
DOC-01552,EMP-0723,Offer Letter,Complete,2025-10-03,2025-10-12,,2026-08-21
DOC-01553,EMP-0723,I-9,Complete,2025-10-13,2025-10-12,,2026-08-16
DOC-01554,EMP-0724,Offer Letter,Complete,2022-09-26,2022-09-27,,2024-07-08
DOC-01555,EMP-0724,I-9,Complete,2022-09-28,2022-09-27,,2023-06-09
DOC-01556,EMP-0725,Offer Letter,Complete,2022-03-26,2022-04-05,,2024-11-22
DOC-01557,EMP-0725,I-9,Complete,2022-04-08,2022-04-05,,2024-11-24
DOC-01558,EMP-0726,Offer Letter,Complete,2018-07-11,2018-07-17,,2019-11-02
DOC-01559,EMP-0726,I-9,Complete,2018-07-18,2018-07-17,,2022-06-02
DOC-01560,EMP-0727,Offer Letter,Complete,2018-04-17,2018-04-26,,2024-10-19
DOC-01561,EMP-0727,I-9,Complete,2018-04-27,2018-04-26,,2024-08-21
DOC-01562,EMP-0728,Offer Letter,Complete,2022-12-30,2023-01-07,,2024-07-29
DOC-01563,EMP-0728,I-9,Complete,2023-01-10,2023-01-07,,2024-02-27
DOC-01564,EMP-0729,Offer Letter,Complete,2023-06-06,2023-06-13,,2025-01-13
DOC-01565,EMP-0729,I-9,Complete,2023-06-13,2023-06-13,,2024-02-16
DOC-01566,EMP-0730,Offer Letter,Complete,2024-08-08,2024-08-15,,2026-03-29
DOC-01567,EMP-0730,I-9,Complete,2024-08-15,2024-08-15,,2026-08-05
DOC-01568,EMP-0731,Offer Letter,Complete,2024-05-26,2024-06-02,,2025-02-04
DOC-01569,EMP-0731,I-9,Complete,2024-06-04,2024-06-02,,2024-10-08
DOC-01570,EMP-0732,Offer Letter,Complete,2018-07-27,2018-08-05,,2025-04-21
DOC-01571,EMP-0732,I-9,Complete,2018-08-08,2018-08-05,,2022-06-17
DOC-01572,EMP-0733,Offer Letter,Complete,2024-12-23,2025-01-01,,2025-01-15
DOC-01573,EMP-0733,I-9,Complete,2025-01-04,2025-01-01,,2025-09-06
DOC-01574,EMP-0733,Offboarding Form,Complete,2025-09-15,2025-09-15,,2026-08-29
DOC-01575,EMP-0734,Offer Letter,Complete,2020-07-26,2020-07-26,,2024-08-09
DOC-01576,EMP-0734,I-9,Complete,2020-07-27,2020-07-26,,2020-08-13
DOC-01577,EMP-0735,Offer Letter,Complete,2020-05-07,2020-05-12,,2023-07-30
DOC-01578,EMP-0735,I-9,Complete,2020-05-14,2020-05-12,,2020-07-05
DOC-01579,EMP-0736,Offer Letter,Complete,2016-11-04,2016-11-06,,2021-11-30
DOC-01580,EMP-0736,I-9,Complete,2016-11-06,2016-11-06,,2025-08-13
DOC-01581,EMP-0737,Offer Letter,Complete,2021-07-01,2021-07-07,,2021-12-07
DOC-01582,EMP-0737,I-9,Complete,2021-07-08,2021-07-07,,2024-04-08
DOC-01583,EMP-0738,Offer Letter,Complete,2016-01-30,2016-02-04,,2025-04-09
DOC-01584,EMP-0738,I-9,Complete,2016-02-05,2016-02-04,,2024-08-20
DOC-01585,EMP-0739,Offer Letter,Complete,2019-04-15,2019-04-22,,2026-05-21
DOC-01586,EMP-0739,I-9,Complete,2019-04-22,2019-04-22,,2026-08-12
DOC-01587,EMP-0740,Offer Letter,Complete,2022-04-21,2022-04-27,,2023-01-23
DOC-01588,EMP-0740,I-9,Complete,2022-04-28,2022-04-27,,2022-11-29
DOC-01589,EMP-0741,Offer Letter,Complete,2018-07-26,2018-07-30,,2025-06-01
DOC-01590,EMP-0741,I-9,Complete,2018-07-31,2018-07-30,,2020-02-18
DOC-01591,EMP-0741,Offboarding Form,Complete,2022-09-24,2022-09-24,,2026-08-29
DOC-01592,EMP-0742,Offer Letter,Complete,2022-04-16,2022-04-26,,2024-11-22
DOC-01593,EMP-0742,I-9,Complete,2022-04-29,2022-04-26,,2024-11-24
DOC-01594,EMP-0742,Offboarding Form,Complete,2024-05-26,2024-05-26,,2026-08-29
DOC-01595,EMP-0743,Offer Letter,Complete,2023-05-27,2023-05-29,,2026-04-30
DOC-01596,EMP-0743,I-9,Complete,2023-05-29,2023-05-29,,2023-12-05
DOC-01597,EMP-0744,Offer Letter,Complete,2022-06-22,2022-06-25,,2026-07-30
DOC-01598,EMP-0744,I-9,Complete,2022-06-26,2022-06-25,,2024-10-06
DOC-01599,EMP-0745,Offer Letter,Complete,2016-10-01,2016-10-03,,2026-01-27
DOC-01600,EMP-0745,I-9,Complete,2016-10-05,2016-10-03,,2018-10-20
DOC-01601,EMP-0746,Offer Letter,Complete,2019-12-14,2019-12-17,,2021-05-20
DOC-01602,EMP-0746,I-9,Complete,2019-12-18,2019-12-17,,2026-02-01
DOC-01603,EMP-0747,Offer Letter,Complete,2024-06-25,2024-07-01,,2026-03-01
DOC-01604,EMP-0747,I-9,Complete,2024-07-04,2024-07-01,,2026-02-15
DOC-01605,EMP-0748,Offer Letter,Complete,2022-04-18,2022-04-21,,2025-05-21
DOC-01606,EMP-0748,I-9,Complete,2022-04-21,2022-04-21,,2024-02-12
DOC-01607,EMP-0749,Offer Letter,Complete,2024-08-01,2024-08-02,,2026-08-08
DOC-01608,EMP-0749,I-9,Complete,2024-08-05,2024-08-02,,2025-05-20
DOC-01609,EMP-0750,Offer Letter,Complete,2020-08-12,2020-08-13,,2023-02-04
DOC-01610,EMP-0750,I-9,Complete,2020-08-16,2020-08-13,,2022-04-03
DOC-01611,EMP-0751,Offer Letter,Complete,2018-08-17,2018-08-21,,2021-08-07
DOC-01612,EMP-0751,I-9,Complete,2018-08-22,2018-08-21,,2026-05-03
DOC-01613,EMP-0752,Offer Letter,Complete,2019-07-25,2019-07-26,,2022-11-21
DOC-01614,EMP-0752,I-9,Complete,2019-07-27,2019-07-26,,2021-09-30
DOC-01615,EMP-0753,Offer Letter,Complete,2021-05-01,2021-05-11,,2021-07-18
DOC-01616,EMP-0753,I-9,Complete,2021-05-11,2021-05-11,,2021-11-12
DOC-01617,EMP-0754,Offer Letter,Complete,2018-05-02,2018-05-03,,2019-05-13
DOC-01618,EMP-0754,I-9,Complete,2018-05-05,2018-05-03,,2025-08-14
DOC-01619,EMP-0755,Offer Letter,Complete,2024-11-01,2024-11-10,,2025-03-12
DOC-01620,EMP-0755,I-9,Complete,2024-11-13,2024-11-10,,2025-10-30
DOC-01621,EMP-0755,Offboarding Form,Complete,2025-11-20,2025-11-20,,2026-08-29
DOC-01622,EMP-0756,Offer Letter,Complete,2016-01-28,2016-01-30,,2026-05-26
DOC-01623,EMP-0756,I-9,Complete,2016-01-31,2016-01-30,,2019-06-02
DOC-01624,EMP-0757,Offer Letter,Complete,2018-12-17,2018-12-18,,2025-08-25
DOC-01625,EMP-0757,I-9,Complete,2018-12-21,2018-12-18,,2024-07-26
DOC-01626,EMP-0758,Offer Letter,Complete,2021-03-07,2021-03-11,,2021-05-27
DOC-01627,EMP-0758,I-9,Complete,2021-03-12,2021-03-11,,2025-03-18
DOC-01628,EMP-0758,Offboarding Form,Complete,2021-06-19,2021-06-19,,2026-08-29
DOC-01629,EMP-0759,Offer Letter,Complete,2024-11-23,2024-11-29,,2026-02-07
DOC-01630,EMP-0759,I-9,Complete,2024-11-30,2024-11-29,,2026-06-19
DOC-01631,EMP-0760,Offer Letter,Complete,2018-04-10,2018-04-16,,2024-07-15
DOC-01632,EMP-0760,I-9,Complete,2018-04-19,2018-04-16,,2021-10-19
DOC-01633,EMP-0760,Offboarding Form,Complete,2023-12-15,2023-12-15,,2026-08-29
DOC-01634,EMP-0761,Offer Letter,Complete,2026-06-02,2026-06-08,,2026-07-30
DOC-01635,EMP-0761,I-9,Complete,2026-06-09,2026-06-08,,2026-07-10
DOC-01636,EMP-0762,Offer Letter,Complete,2022-10-14,2022-10-18,,2026-06-26
DOC-01637,EMP-0762,I-9,Complete,2022-10-19,2022-10-18,,2024-05-08
DOC-01638,EMP-0763,Offer Letter,Complete,2021-08-08,2021-08-09,,2024-01-03
DOC-01639,EMP-0763,I-9,Complete,2021-08-12,2021-08-09,,2021-09-19
DOC-01640,EMP-0764,Offer Letter,Complete,2020-08-06,2020-08-11,,2026-05-26
DOC-01641,EMP-0764,I-9,Complete,2020-08-11,2020-08-11,,2023-04-16
DOC-01642,EMP-0765,Offer Letter,Complete,2025-11-11,2025-11-18,,2026-03-15
DOC-01643,EMP-0765,I-9,Complete,2025-11-19,2025-11-18,,2026-05-06
DOC-01644,EMP-0766,Offer Letter,Complete,2024-11-25,2024-11-27,,2025-04-13
DOC-01645,EMP-0766,I-9,Complete,2024-11-27,2024-11-27,,2026-08-25
DOC-01646,EMP-0767,Offer Letter,Complete,2017-01-12,2017-01-14,,2021-05-25
DOC-01647,EMP-0767,I-9,Complete,2017-01-17,2017-01-14,,2026-04-23
DOC-01648,EMP-0768,Offer Letter,Complete,2016-12-10,2016-12-20,,2024-11-20
DOC-01649,EMP-0768,I-9,Complete,2016-12-23,2016-12-20,,2018-02-17
DOC-01650,EMP-0769,Offer Letter,Complete,2023-12-02,2023-12-12,,2024-09-04
DOC-01651,EMP-0769,I-9,Complete,2023-12-15,2023-12-12,,2024-08-27
DOC-01652,EMP-0769,Offboarding Form,Complete,2024-04-19,2024-04-19,,2026-08-29
DOC-01653,EMP-0770,Offer Letter,Complete,2022-05-07,2022-05-08,,2024-06-27
DOC-01654,EMP-0770,I-9,Complete,2022-05-10,2022-05-08,,2023-03-24
DOC-01655,EMP-0771,Offer Letter,Complete,2018-04-30,2018-05-06,,2022-03-06
DOC-01656,EMP-0771,I-9,Complete,2018-05-08,2018-05-06,,2026-05-15
DOC-01657,EMP-0772,Offer Letter,Complete,2025-06-05,2025-06-13,,2026-07-10
DOC-01658,EMP-0772,I-9,Complete,2025-06-15,2025-06-13,,2026-07-04
DOC-01659,EMP-0773,Offer Letter,Complete,2018-06-17,2018-06-27,,2019-06-06
DOC-01660,EMP-0773,I-9,Complete,2018-06-30,2018-06-27,,2018-08-09
DOC-01661,EMP-0774,Offer Letter,Complete,2020-04-06,2020-04-08,,2025-09-16
DOC-01662,EMP-0774,I-9,Complete,2020-04-10,2020-04-08,,2022-10-13
DOC-01663,EMP-0775,Offer Letter,Complete,2021-04-26,2021-05-06,,2026-08-14
DOC-01664,EMP-0775,I-9,Complete,2021-05-06,2021-05-06,,2023-09-16
DOC-01665,EMP-0776,Offer Letter,Complete,2019-10-31,2019-11-03,,2022-04-08
DOC-01666,EMP-0776,I-9,Complete,2019-11-03,2019-11-03,,2024-06-13
DOC-01667,EMP-0777,Offer Letter,Complete,2020-01-19,2020-01-20,,2026-01-05
DOC-01668,EMP-0777,I-9,Complete,2020-01-20,2020-01-20,,2020-09-13
DOC-01669,EMP-0778,Offer Letter,Complete,2024-09-12,2024-09-12,,2025-03-25
DOC-01670,EMP-0778,I-9,Complete,2024-09-13,2024-09-12,,2025-09-22
DOC-01671,EMP-0779,Offer Letter,Complete,2024-03-28,2024-04-02,,2025-10-16
DOC-01672,EMP-0779,I-9,Complete,2024-04-04,2024-04-02,,2025-09-25
DOC-01673,EMP-0780,Offer Letter,Complete,2018-04-13,2018-04-22,,2018-09-01
DOC-01674,EMP-0780,I-9,Complete,2018-04-22,2018-04-22,,2023-06-06
DOC-01675,EMP-0781,Offer Letter,Complete,2020-04-11,2020-04-11,,2025-05-10
DOC-01676,EMP-0781,I-9,Complete,2020-04-11,2020-04-11,,2024-12-23
DOC-01677,EMP-0782,Offer Letter,Complete,2016-04-03,2016-04-05,,2023-07-01
DOC-01678,EMP-0782,I-9,Complete,2016-04-05,2016-04-05,,2018-11-28
DOC-01679,EMP-0783,Offer Letter,Complete,2024-09-28,2024-10-01,,2026-03-30
DOC-01680,EMP-0783,I-9,Complete,2024-10-03,2024-10-01,,2025-05-05
DOC-01681,EMP-0784,Offer Letter,Complete,2017-12-06,2017-12-11,,2026-02-10
DOC-01682,EMP-0784,I-9,Complete,2017-12-11,2017-12-11,,2018-07-10
DOC-01683,EMP-0785,Offer Letter,Complete,2020-05-09,2020-05-15,,2026-03-13
DOC-01684,EMP-0785,I-9,Complete,2020-05-16,2020-05-15,,2021-01-02
DOC-01685,EMP-0786,Offer Letter,Complete,2025-11-07,2025-11-07,,2026-02-23
DOC-01686,EMP-0786,I-9,Complete,2025-11-08,2025-11-07,,2025-12-25
DOC-01687,EMP-0787,Offer Letter,Complete,2020-12-31,2021-01-06,,2021-12-30
DOC-01688,EMP-0787,I-9,Complete,2021-01-07,2021-01-06,,2021-10-09
DOC-01689,EMP-0788,Offer Letter,Complete,2025-10-10,2025-10-12,,2026-04-20
DOC-01690,EMP-0788,I-9,Complete,2025-10-14,2025-10-12,,2026-07-21
DOC-01691,EMP-0789,Offer Letter,Complete,2025-12-25,2026-01-03,,2026-08-28
DOC-01692,EMP-0789,I-9,Complete,2026-01-04,2026-01-03,,2026-02-11
DOC-01693,EMP-0790,Offer Letter,Complete,2026-03-08,2026-03-18,,2026-08-21
DOC-01694,EMP-0790,I-9,Complete,2026-03-18,2026-03-18,,2026-07-16
DOC-01695,EMP-0791,Offer Letter,Complete,2022-02-15,2022-02-19,,2025-12-08
DOC-01696,EMP-0791,I-9,Complete,2022-02-19,2022-02-19,,2024-01-11
DOC-01697,EMP-0792,Offer Letter,Complete,2017-07-01,2017-07-11,,2019-12-19
DOC-01698,EMP-0792,I-9,Complete,2017-07-13,2017-07-11,,2020-07-12
DOC-01699,EMP-0793,Offer Letter,Complete,2025-05-04,2025-05-10,,2026-03-04
DOC-01700,EMP-0793,I-9,Complete,2025-05-10,2025-05-10,,2025-11-08
DOC-01701,EMP-0794,Offer Letter,Complete,2021-05-04,2021-05-14,,2025-05-14
DOC-01702,EMP-0794,I-9,Complete,2021-05-14,2021-05-14,,2022-07-01
DOC-01703,EMP-0795,Offer Letter,Complete,2023-04-19,2023-04-24,,2026-07-29
DOC-01704,EMP-0795,I-9,Complete,2023-04-27,2023-04-24,,2023-12-18
DOC-01705,EMP-0796,Offer Letter,Complete,2022-04-03,2022-04-07,,2024-09-06
DOC-01706,EMP-0796,I-9,Complete,2022-04-09,2022-04-07,,2023-04-07
DOC-01707,EMP-0797,Offer Letter,Complete,2020-09-15,2020-09-24,,2021-07-17
DOC-01708,EMP-0797,I-9,Complete,2020-09-27,2020-09-24,,2022-07-23
DOC-01709,EMP-0798,Offer Letter,Complete,2023-01-13,2023-01-22,,2026-06-09
DOC-01710,EMP-0798,I-9,Complete,2023-01-22,2023-01-22,,2023-05-20
DOC-01711,EMP-0799,Offer Letter,Complete,2023-04-01,2023-04-01,,2025-06-11
DOC-01712,EMP-0799,I-9,Complete,2023-04-01,2023-04-01,,2026-06-15
DOC-01713,EMP-0800,Offer Letter,Complete,2021-06-30,2021-07-07,,2026-08-02
DOC-01714,EMP-0800,I-9,Complete,2021-07-08,2021-07-07,,2023-11-05
DOC-01715,EMP-0801,Offer Letter,Complete,2017-11-07,2017-11-14,,2020-11-14
DOC-01716,EMP-0801,I-9,Complete,2017-11-14,2017-11-14,,2021-05-01
DOC-01717,EMP-0802,Offer Letter,Complete,2021-11-27,2021-12-06,,2023-06-22
DOC-01718,EMP-0802,I-9,Complete,2021-12-06,2021-12-06,,2022-01-23
DOC-01719,EMP-0803,Offer Letter,Complete,2026-02-26,2026-03-01,,2026-05-24
DOC-01720,EMP-0803,I-9,Complete,2026-03-03,2026-03-01,,2026-03-20
DOC-01721,EMP-0804,Offer Letter,Complete,2022-10-26,2022-10-28,,2025-10-20
DOC-01722,EMP-0804,I-9,Complete,2022-10-30,2022-10-28,,2025-08-27
DOC-01723,EMP-0805,Offer Letter,Complete,2024-07-20,2024-07-30,,2025-06-27
DOC-01724,EMP-0805,I-9,Complete,2024-07-31,2024-07-30,,2026-01-07
DOC-01725,EMP-0806,Offer Letter,Complete,2019-03-12,2019-03-17,,2021-04-08
DOC-01726,EMP-0806,I-9,Complete,2019-03-18,2019-03-17,,2025-07-03
DOC-01727,EMP-0807,Offer Letter,Complete,2026-05-16,2026-05-25,,2026-06-03
DOC-01728,EMP-0807,I-9,Complete,2026-05-27,2026-05-25,,2026-06-14
DOC-01729,EMP-0808,Offer Letter,Complete,2026-02-07,2026-02-12,,2026-05-19
DOC-01730,EMP-0808,I-9,Complete,2026-02-15,2026-02-12,,2026-03-08
DOC-01731,EMP-0809,Offer Letter,Complete,2023-01-23,2023-01-24,,2024-01-24
DOC-01732,EMP-0809,I-9,Complete,2023-01-26,2023-01-24,,2024-08-28
DOC-01733,EMP-0810,Offer Letter,Complete,2020-11-12,2020-11-19,,2023-04-30
DOC-01734,EMP-0810,I-9,Complete,2020-11-21,2020-11-19,,2023-01-07
DOC-01735,EMP-0811,Offer Letter,Complete,2023-01-09,2023-01-16,,2024-09-26
DOC-01736,EMP-0811,I-9,Complete,2023-01-19,2023-01-16,,2023-08-07
DOC-01737,EMP-0812,Offer Letter,Complete,2020-09-01,2020-09-05,,2022-08-01
DOC-01738,EMP-0812,I-9,Complete,2020-09-06,2020-09-05,,2020-12-16
DOC-01739,EMP-0813,Offer Letter,Complete,2018-10-03,2018-10-11,,2024-12-20
DOC-01740,EMP-0813,I-9,Complete,2018-10-13,2018-10-11,,2026-01-07
DOC-01741,EMP-0814,Offer Letter,Complete,2022-12-18,2022-12-22,,2024-09-12
DOC-01742,EMP-0814,I-9,Complete,2022-12-23,2022-12-22,,2023-05-21
DOC-01743,EMP-0815,Offer Letter,Complete,2016-08-25,2016-08-27,,2022-02-17
DOC-01744,EMP-0815,I-9,Complete,2016-08-30,2016-08-27,,2018-10-11
DOC-01745,EMP-0816,Offer Letter,Complete,2018-07-05,2018-07-15,,2019-04-02
DOC-01746,EMP-0816,I-9,Complete,2018-07-18,2018-07-15,,2021-01-14
DOC-01747,EMP-0817,Offer Letter,Complete,2021-12-31,2022-01-09,,2025-02-25
DOC-01748,EMP-0817,I-9,Complete,2022-01-10,2022-01-09,,2025-05-13
DOC-01749,EMP-0817,Offboarding Form,Complete,2025-12-03,2025-12-03,,2026-08-29
DOC-01750,EMP-0818,Offer Letter,Complete,2024-02-26,2024-02-27,,2024-12-16
DOC-01751,EMP-0818,I-9,Complete,2024-02-29,2024-02-27,,2024-12-04
DOC-01752,EMP-0819,Offer Letter,Complete,2021-07-16,2021-07-21,,2024-01-14
DOC-01753,EMP-0819,I-9,Complete,2021-07-21,2021-07-21,,2025-09-24
DOC-01754,EMP-0820,Offer Letter,Complete,2019-01-22,2019-01-30,,2025-07-08
DOC-01755,EMP-0820,I-9,Complete,2019-01-30,2019-01-30,,2023-02-01
DOC-01756,EMP-0821,Offer Letter,Complete,2016-07-08,2016-07-16,,2020-08-19
DOC-01757,EMP-0821,I-9,Complete,2016-07-16,2016-07-16,,2025-01-28
DOC-01758,EMP-0822,Offer Letter,Complete,2018-06-07,2018-06-16,,2018-08-24
DOC-01759,EMP-0822,I-9,Complete,2018-06-16,2018-06-16,,2020-09-03
DOC-01760,EMP-0823,Offer Letter,Complete,2022-01-24,2022-02-01,,2022-05-11
DOC-01761,EMP-0823,I-9,Complete,2022-02-04,2022-02-01,,2026-07-03
DOC-01762,EMP-0824,Offer Letter,Complete,2025-03-01,2025-03-08,,2025-09-30
DOC-01763,EMP-0824,I-9,Complete,2025-03-10,2025-03-08,,2025-12-06
DOC-01764,EMP-0824,Offboarding Form,Complete,2026-06-21,2026-06-21,,2026-08-29
DOC-01765,EMP-0825,Offer Letter,Complete,2025-11-29,2025-12-03,,2026-03-14
DOC-01766,EMP-0825,I-9,Complete,2025-12-03,2025-12-03,,2026-03-18
DOC-01767,EMP-0826,Offer Letter,Complete,2026-03-30,2026-04-02,,2026-08-24
DOC-01768,EMP-0826,I-9,Complete,2026-04-03,2026-04-02,,2026-06-20
DOC-01769,EMP-0827,Offer Letter,Complete,2023-10-15,2023-10-22,,2025-08-30
DOC-01770,EMP-0827,I-9,Complete,2023-10-23,2023-10-22,,2025-06-24
DOC-01771,EMP-0828,Offer Letter,Complete,2021-08-22,2021-08-28,,2026-03-10
DOC-01772,EMP-0828,I-9,Complete,2021-08-29,2021-08-28,,2022-10-29
DOC-01773,EMP-0828,Offboarding Form,Complete,2024-04-29,2024-04-29,,2026-08-29
DOC-01774,EMP-0829,Offer Letter,Complete,2018-07-04,2018-07-05,,2018-10-28
DOC-01775,EMP-0829,I-9,Complete,2018-07-07,2018-07-05,,2020-08-16
DOC-01776,EMP-0830,Offer Letter,Complete,2020-06-05,2020-06-07,,2023-05-02
DOC-01777,EMP-0830,I-9,Complete,2020-06-08,2020-06-07,,2025-06-23
DOC-01778,EMP-0831,Offer Letter,Complete,2023-03-20,2023-03-20,,2025-07-11
DOC-01779,EMP-0831,I-9,Complete,2023-03-20,2023-03-20,,2025-09-16
DOC-01780,EMP-0832,Offer Letter,Complete,2025-09-06,2025-09-15,,2026-02-03
DOC-01781,EMP-0832,I-9,Complete,2025-09-15,2025-09-15,,2026-02-24
DOC-01782,EMP-0833,Offer Letter,Complete,2019-01-21,2019-01-24,,2020-11-29
DOC-01783,EMP-0833,I-9,Complete,2019-01-25,2019-01-24,,2022-04-13
DOC-01784,EMP-0834,Offer Letter,Complete,2021-07-14,2021-07-19,,2022-07-20
DOC-01785,EMP-0834,I-9,Complete,2021-07-19,2021-07-19,,2024-01-23
DOC-01786,EMP-0835,Offer Letter,Complete,2018-11-10,2018-11-19,,2022-01-13
DOC-01787,EMP-0835,I-9,Complete,2018-11-20,2018-11-19,,2022-08-08
DOC-01788,EMP-0836,Offer Letter,Complete,2019-03-06,2019-03-12,,2021-02-15
DOC-01789,EMP-0836,I-9,Complete,2019-03-13,2019-03-12,,2023-07-25
DOC-01790,EMP-0837,Offer Letter,Complete,2016-04-10,2016-04-12,,2025-01-22
DOC-01791,EMP-0837,I-9,Complete,2016-04-14,2016-04-12,,2017-01-12
DOC-01792,EMP-0838,Offer Letter,Complete,2019-12-11,2019-12-21,,2023-03-19
DOC-01793,EMP-0838,I-9,Complete,2019-12-23,2019-12-21,,2020-02-19
DOC-01794,EMP-0839,Offer Letter,Complete,2018-07-18,2018-07-28,,2023-06-11
DOC-01795,EMP-0839,I-9,Complete,2018-07-31,2018-07-28,,2025-06-10
DOC-01796,EMP-0840,Offer Letter,Complete,2017-02-10,2017-02-16,,2023-01-31
DOC-01797,EMP-0840,I-9,Complete,2017-02-18,2017-02-16,,2020-06-25
DOC-01798,EMP-0841,Offer Letter,Complete,2023-09-05,2023-09-13,,2024-05-19
DOC-01799,EMP-0841,I-9,Complete,2023-09-13,2023-09-13,,2026-01-27
DOC-01800,EMP-0841,Offboarding Form,Complete,2026-04-27,2026-04-27,,2026-08-29
DOC-01801,EMP-0842,Offer Letter,Complete,2020-07-12,2020-07-13,,2020-08-13
DOC-01802,EMP-0842,I-9,Complete,2020-07-14,2020-07-13,,2024-03-28
DOC-01803,EMP-0843,Offer Letter,Complete,2019-12-03,2019-12-09,,2022-08-02
DOC-01804,EMP-0843,I-9,Complete,2019-12-10,2019-12-09,,2022-03-05
DOC-01805,EMP-0844,Offer Letter,Complete,2020-09-04,2020-09-08,,2023-08-21
DOC-01806,EMP-0844,I-9,Complete,2020-09-10,2020-09-08,,2023-09-27
DOC-01807,EMP-0845,Offer Letter,Complete,2026-01-31,2026-02-08,,2026-03-19
DOC-01808,EMP-0845,I-9,Complete,2026-02-10,2026-02-08,,2026-07-24
DOC-01809,EMP-0846,Offer Letter,Complete,2021-12-28,2022-01-02,,2023-07-22
DOC-01810,EMP-0846,I-9,Complete,2022-01-04,2022-01-02,,2024-08-24
DOC-01811,EMP-0847,Offer Letter,Complete,2020-01-06,2020-01-12,,2022-02-03
DOC-01812,EMP-0847,I-9,Complete,2020-01-14,2020-01-12,,2022-09-25
DOC-01813,EMP-0848,Offer Letter,Complete,2023-10-22,2023-10-24,,2023-11-08
DOC-01814,EMP-0848,I-9,Complete,2023-10-24,2023-10-24,,2024-12-06
DOC-01815,EMP-0848,Offboarding Form,Complete,2024-10-19,2024-10-19,,2026-08-29
DOC-01816,EMP-0849,Offer Letter,Complete,2026-06-01,2026-06-02,,2026-08-07
DOC-01817,EMP-0849,I-9,Complete,2026-06-04,2026-06-02,,2026-06-22
DOC-01818,EMP-0850,Offer Letter,Complete,2019-07-28,2019-08-06,,2020-05-04
DOC-01819,EMP-0850,I-9,Complete,2019-08-08,2019-08-06,,2025-06-02
DOC-01820,EMP-0851,Offer Letter,Complete,2019-12-03,2019-12-06,,2021-08-08
DOC-01821,EMP-0851,I-9,Complete,2019-12-09,2019-12-06,,2023-08-10
DOC-01822,EMP-0852,Offer Letter,Complete,2019-01-08,2019-01-15,,2025-08-06
DOC-01823,EMP-0852,I-9,Complete,2019-01-18,2019-01-15,,2023-01-03
DOC-01824,EMP-0853,Offer Letter,Complete,2016-12-13,2016-12-20,,2025-03-26
DOC-01825,EMP-0853,I-9,Complete,2016-12-23,2016-12-20,,2020-03-05
DOC-01826,EMP-0854,Offer Letter,Complete,2017-04-01,2017-04-08,,2025-05-27
DOC-01827,EMP-0854,I-9,Complete,2017-04-10,2017-04-08,,2018-05-13
DOC-01828,EMP-0855,Offer Letter,Complete,2026-05-24,2026-06-02,,2026-07-08
DOC-01829,EMP-0855,I-9,Complete,2026-06-04,2026-06-02,,2026-08-19
DOC-01830,EMP-0856,Offer Letter,Complete,2026-05-22,2026-05-27,,2026-07-25
DOC-01831,EMP-0856,I-9,Complete,2026-05-29,2026-05-27,,2026-06-01
DOC-01832,EMP-0857,Offer Letter,Complete,2017-05-30,2017-06-02,,2023-12-27
DOC-01833,EMP-0857,I-9,Complete,2017-06-02,2017-06-02,,2017-11-05
DOC-01834,EMP-0858,Offer Letter,Complete,2020-10-06,2020-10-16,,2025-11-15
